scrape_ts,source,origin,destination,depart_date,airline,depart_time,arrival_time,price,currency,raw_url,run_id
2026-04-30 12:06:10.596936+00:00,enuygun,IST,ADB,2026-05-26,THY,14:00,15:15,4754.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=26.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_150610
2026-04-30 12:06:10.598757+00:00,enuygun,IST,ADB,2026-05-26,THY,19:00,20:15,4754.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=26.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_150610
2026-04-30 12:06:10.600568+00:00,enuygun,IST,ADB,2026-05-26,Pegasus,11:50,13:00,4755.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=26.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_150610
2026-04-30 12:06:10.602612+00:00,enuygun,IST,ADB,2026-05-26,Pegasus,20:55,22:05,4960.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=26.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_150610
2026-04-30 12:06:10.604658+00:00,enuygun,IST,ADB,2026-05-26,Pegasus,14:40,15:50,5052.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=26.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_150610
2026-04-30 12:06:10.606638+00:00,enuygun,IST,ADB,2026-05-26,Pegasus,18:45,19:55,5151.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=26.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_150610
2026-04-30 12:06:10.608528+00:00,enuygun,IST,ADB,2026-05-26,Pegasus,17:25,18:35,5239.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=26.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_150610
2026-04-30 12:06:10.610653+00:00,enuygun,IST,ADB,2026-05-26,Pegasus,21:30,22:35,5240.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=26.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_150610
2026-04-30 12:06:10.612505+00:00,enuygun,IST,ADB,2026-05-26,AJet,01:30,08:55,5655.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=26.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_150610
2026-04-30 12:06:10.614247+00:00,enuygun,IST,ADB,2026-05-26,AJet,19:35,20:45,5725.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=26.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_150610
2026-04-30 12:06:10.616139+00:00,enuygun,IST,ADB,2026-05-26,AJet,05:25,08:55,5751.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=26.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_150610
2026-04-30 12:06:10.617934+00:00,enuygun,IST,ADB,2026-05-26,AJet,08:00,11:50,6693.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=26.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_150610
2026-04-30 12:06:10.619925+00:00,enuygun,IST,ADB,2026-05-26,AJet,12:55,16:10,7447.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=26.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_150610
